"No.","Time","Source","Destination","Protocol","Length","Info"
"13023","87.623675711","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13253637 Ack=8163 Win=24576 Len=1368 TSval=82012180 TSecr=1864212456 [TCP segment of a reassembled PDU]"
"13024","87.627751859","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13255005 Ack=8163 Win=24576 Len=1368 TSval=82012185 TSecr=1864212460 [TCP segment of a reassembled PDU]"
"13026","87.628989330","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13256373 Ack=8163 Win=24576 Len=1368 TSval=82012185 TSecr=1864212460 [TCP segment of a reassembled PDU]"
"13027","87.632571968","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13257741 Ack=8163 Win=24576 Len=1368 TSval=82012189 TSecr=1864212465 [TCP segment of a reassembled PDU]"
"13029","87.632953345","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13259109 Ack=8163 Win=24576 Len=1368 TSval=82012189 TSecr=1864212465 [TCP segment of a reassembled PDU]"
"13030","87.636923408","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13260477 Ack=8163 Win=24576 Len=1368 TSval=82012194 TSecr=1864212469 [TCP segment of a reassembled PDU]"
"13032","87.638781161","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13261845 Ack=8163 Win=24576 Len=1368 TSval=82012194 TSecr=1864212469 [TCP segment of a reassembled PDU]"
"13033","87.641544758","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13263213 Ack=8163 Win=24576 Len=1368 TSval=82012198 TSecr=1864212474 [TCP segment of a reassembled PDU]"
"13035","87.643225532","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13264581 Ack=8163 Win=24576 Len=1368 TSval=82012198 TSecr=1864212474 [TCP segment of a reassembled PDU]"
"13036","87.646057459","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13265949 Ack=8163 Win=24576 Len=1368 TSval=82012203 TSecr=1864212479 [TCP segment of a reassembled PDU]"
"13038","87.646723109","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"13039","87.650725345","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13268685 Ack=8163 Win=24576 Len=1368 TSval=82012208 TSecr=1864212484 [TCP segment of a reassembled PDU]"
"13041","87.652546594","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13270053 Ack=8163 Win=24576 Len=1368 TSval=82012208 TSecr=1864212484 [TCP segment of a reassembled PDU]"
"13042","87.655773276","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13271421 Ack=8163 Win=24576 Len=1368 TSval=82012212 TSecr=1864212488 [TCP segment of a reassembled PDU]"
"13044","87.656539142","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13272789 Ack=8163 Win=24576 Len=1368 TSval=82012212 TSecr=1864212488 [TCP segment of a reassembled PDU]"
"13045","87.659913272","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13274157 Ack=8163 Win=24576 Len=1368 TSval=82012217 TSecr=1864212493 [TCP segment of a reassembled PDU]"
"13047","87.660239596","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13275525 Ack=8163 Win=24576 Len=1368 TSval=82012217 TSecr=1864212493 [TCP segment of a reassembled PDU]"
"13048","87.664731202","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13276893 Ack=8163 Win=24576 Len=1368 TSval=82012222 TSecr=1864212497 [TCP segment of a reassembled PDU]"
"13050","87.665874140","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13278261 Ack=8163 Win=24576 Len=1368 TSval=82012222 TSecr=1864212497 [TCP segment of a reassembled PDU]"
"13051","87.669684430","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13279629 Ack=8163 Win=24576 Len=1368 TSval=82012226 TSecr=1864212502 [TCP segment of a reassembled PDU]"
"13053","87.670112185","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13280997 Ack=8163 Win=24576 Len=1368 TSval=82012226 TSecr=1864212502 [TCP segment of a reassembled PDU]"
"13054","87.674038012","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13282365 Ack=8163 Win=24576 Len=1368 TSval=82012231 TSecr=1864212502 [TCP segment of a reassembled PDU]"
"13056","87.674333157","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"13057","87.678352793","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13285101 Ack=8163 Win=24576 Len=1368 TSval=82012235 TSecr=1864212511 [TCP segment of a reassembled PDU]"
"13059","87.679782202","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13286469 Ack=8163 Win=24576 Len=1368 TSval=82012235 TSecr=1864212511 [TCP segment of a reassembled PDU]"
"13060","87.683736083","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13287837 Ack=8163 Win=24576 Len=1368 TSval=82012240 TSecr=1864212516 [TCP segment of a reassembled PDU]"
"13062","87.685618085","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13289205 Ack=8163 Win=24576 Len=1368 TSval=82012240 TSecr=1864212516 [TCP segment of a reassembled PDU]"
"13063","87.687818625","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13290573 Ack=8163 Win=24576 Len=1368 TSval=82012245 TSecr=1864212521 [TCP segment of a reassembled PDU]"
"13065","87.689627060","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13291941 Ack=8163 Win=24576 Len=1368 TSval=82012245 TSecr=1864212521 [TCP segment of a reassembled PDU]"
"13066","87.692183322","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13293309 Ack=8163 Win=24576 Len=1368 TSval=82012249 TSecr=1864212525 [TCP segment of a reassembled PDU]"
"13068","87.693754159","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13294677 Ack=8163 Win=24576 Len=1368 TSval=82012249 TSecr=1864212525 [TCP segment of a reassembled PDU]"
"13069","87.696955184","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13296045 Ack=8163 Win=24576 Len=1368 TSval=82012254 TSecr=1864212530 [TCP segment of a reassembled PDU]"
"13071","87.697396252","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13297413 Ack=8163 Win=24576 Len=1368 TSval=82012254 TSecr=1864212530 [TCP segment of a reassembled PDU]"
"13072","87.701677458","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13298781 Ack=8163 Win=24576 Len=1368 TSval=82012258 TSecr=1864212535 [TCP segment of a reassembled PDU]"
"13074","87.703465504","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"13075","87.706633403","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13301517 Ack=8163 Win=24576 Len=1368 TSval=82012263 TSecr=1864212539 [TCP segment of a reassembled PDU]"
"13077","87.707590596","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13302885 Ack=8163 Win=24576 Len=1368 TSval=82012263 TSecr=1864212539 [TCP segment of a reassembled PDU]"
"13078","87.710903237","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13304253 Ack=8163 Win=24576 Len=1368 TSval=82012268 TSecr=1864212543 [TCP segment of a reassembled PDU]"
"13080","87.711071230","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13305621 Ack=8163 Win=24576 Len=1368 TSval=82012268 TSecr=1864212543 [TCP segment of a reassembled PDU]"
"13081","87.715465040","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13306989 Ack=8163 Win=24576 Len=1368 TSval=82012272 TSecr=1864212549 [TCP segment of a reassembled PDU]"
"13083","87.716844006","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13308357 Ack=8163 Win=24576 Len=1368 TSval=82012272 TSecr=1864212549 [TCP segment of a reassembled PDU]"
"13084","87.720348847","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13309725 Ack=8163 Win=24576 Len=1368 TSval=82012277 TSecr=1864212553 [TCP segment of a reassembled PDU]"
"13086","87.721059522","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13311093 Ack=8163 Win=24576 Len=1368 TSval=82012277 TSecr=1864212553 [TCP segment of a reassembled PDU]"
"13087","87.724613741","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13312461 Ack=8163 Win=24576 Len=1368 TSval=82012282 TSecr=1864212557 [TCP segment of a reassembled PDU]"
"13089","87.724947654","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13313829 Ack=8163 Win=24576 Len=1368 TSval=82012282 TSecr=1864212557 [TCP segment of a reassembled PDU]"
"13090","87.729173029","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13315197 Ack=8163 Win=24576 Len=1368 TSval=82012286 TSecr=1864212562 [TCP segment of a reassembled PDU]"
"13092","87.730859305","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"13093","87.733817016","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13317933 Ack=8163 Win=24576 Len=1368 TSval=82012291 TSecr=1864212567 [TCP segment of a reassembled PDU]"
"13095","87.734509898","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13319301 Ack=8163 Win=24576 Len=1368 TSval=82012291 TSecr=1864212567 [TCP segment of a reassembled PDU]"
"13096","87.738436342","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13320669 Ack=8163 Win=24576 Len=1368 TSval=82012295 TSecr=1864212572 [TCP segment of a reassembled PDU]"
"13098","87.740472751","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13322037 Ack=8163 Win=24576 Len=1368 TSval=82012295 TSecr=1864212572 [TCP segment of a reassembled PDU]"
"13099","87.743064972","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13323405 Ack=8163 Win=24576 Len=1368 TSval=82012300 TSecr=1864212576 [TCP segment of a reassembled PDU]"
"13101","87.745650575","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13324773 Ack=8163 Win=24576 Len=1368 TSval=82012300 TSecr=1864212576 [TCP segment of a reassembled PDU]"
"13102","87.747877936","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13326141 Ack=8163 Win=24576 Len=1368 TSval=82012305 TSecr=1864212580 [TCP segment of a reassembled PDU]"
"13104","87.748371552","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13327509 Ack=8163 Win=24576 Len=1368 TSval=82012305 TSecr=1864212580 [TCP segment of a reassembled PDU]"
"13105","87.752499085","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13328877 Ack=8163 Win=24576 Len=1368 TSval=82012309 TSecr=1864212585 [TCP segment of a reassembled PDU]"
"13107","87.754079378","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13330245 Ack=8163 Win=24576 Len=1368 TSval=82012309 TSecr=1864212585 [TCP segment of a reassembled PDU]"
"13108","87.756964679","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13331613 Ack=8163 Win=24576 Len=1368 TSval=82012314 TSecr=1864212589 [TCP segment of a reassembled PDU]"
"13110","87.757938950","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"13111","87.761618130","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13334349 Ack=8163 Win=24576 Len=1368 TSval=82012319 TSecr=1864212594 [TCP segment of a reassembled PDU]"
"13113","87.761898524","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13335717 Ack=8163 Win=24576 Len=1368 TSval=82012319 TSecr=1864212594 [TCP segment of a reassembled PDU]"
"13114","87.766172196","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13337085 Ack=8163 Win=24576 Len=1368 TSval=82012323 TSecr=1864212599 [TCP segment of a reassembled PDU]"
"13116","87.767793470","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13338453 Ack=8163 Win=24576 Len=1368 TSval=82012323 TSecr=1864212599 [TCP segment of a reassembled PDU]"
"13117","87.771194142","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13339821 Ack=8163 Win=24576 Len=1368 TSval=82012328 TSecr=1864212603 [TCP segment of a reassembled PDU]"
"13119","87.771608498","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13341189 Ack=8163 Win=24576 Len=1368 TSval=82012328 TSecr=1864212603 [TCP segment of a reassembled PDU]"
"13120","87.775470434","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13342557 Ack=8163 Win=24576 Len=1368 TSval=82012332 TSecr=1864212608 [TCP segment of a reassembled PDU]"
"13122","87.775726720","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13343925 Ack=8163 Win=24576 Len=1368 TSval=82012332 TSecr=1864212608 [TCP segment of a reassembled PDU]"
"13123","87.780132736","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13345293 Ack=8163 Win=24576 Len=1368 TSval=82012337 TSecr=1864212613 [TCP segment of a reassembled PDU]"
"13125","87.781433332","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13346661 Ack=8163 Win=24576 Len=1368 TSval=82012337 TSecr=1864212613 [TCP segment of a reassembled PDU]"
"13126","87.784699320","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13348029 Ack=8163 Win=24576 Len=1368 TSval=82012342 TSecr=1864212617 [TCP segment of a reassembled PDU]"
"13128","87.785570768","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"13129","87.789270295","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13350765 Ack=8163 Win=24576 Len=1368 TSval=82012346 TSecr=1864212622 [TCP segment of a reassembled PDU]"
"13131","87.791830313","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13352133 Ack=8163 Win=24576 Len=1368 TSval=82012346 TSecr=1864212622 [TCP segment of a reassembled PDU]"
"13132","87.793920227","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13353501 Ack=8163 Win=24576 Len=1368 TSval=82012351 TSecr=1864212626 [TCP segment of a reassembled PDU]"
"13134","87.795201939","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13354869 Ack=8163 Win=24576 Len=1368 TSval=82012351 TSecr=1864212626 [TCP segment of a reassembled PDU]"
"13135","87.798533435","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13356237 Ack=8163 Win=24576 Len=1368 TSval=82012355 TSecr=1864212631 [TCP segment of a reassembled PDU]"
"13137","87.798796356","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13357605 Ack=8163 Win=24576 Len=1368 TSval=82012355 TSecr=1864212631 [TCP segment of a reassembled PDU]"
"13138","87.803080401","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13358973 Ack=8163 Win=24576 Len=1368 TSval=82012360 TSecr=1864212636 [TCP segment of a reassembled PDU]"
"13140","87.804874801","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13360341 Ack=8163 Win=24576 Len=1368 TSval=82012360 TSecr=1864212636 [TCP segment of a reassembled PDU]"
"13141","87.808700230","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13361709 Ack=8163 Win=24576 Len=1368 TSval=82012365 TSecr=1864212640 [TCP segment of a reassembled PDU]"
"13143","87.810758803","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13363077 Ack=8163 Win=24576 Len=1368 TSval=82012365 TSecr=1864212640 [TCP segment of a reassembled PDU]"
"13144","87.812369087","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13364445 Ack=8163 Win=24576 Len=1368 TSval=82012369 TSecr=1864212645 [TCP segment of a reassembled PDU]"
"13146","87.812646663","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"13147","87.816933497","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13367181 Ack=8163 Win=24576 Len=1368 TSval=82012374 TSecr=1864212650 [TCP segment of a reassembled PDU]"
"13149","87.818835102","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13368549 Ack=8163 Win=24576 Len=1368 TSval=82012374 TSecr=1864212650 [TCP segment of a reassembled PDU]"
"13150","87.821873210","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13369917 Ack=8163 Win=24576 Len=1368 TSval=82012379 TSecr=1864212654 [TCP segment of a reassembled PDU]"
"13152","87.822780577","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13371285 Ack=8163 Win=24576 Len=1368 TSval=82012379 TSecr=1864212654 [TCP segment of a reassembled PDU]"
"13153","87.826319862","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13372653 Ack=8163 Win=24576 Len=1368 TSval=82012383 TSecr=1864212659 [TCP segment of a reassembled PDU]"
"13155","87.826461352","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13374021 Ack=8163 Win=24576 Len=1368 TSval=82012383 TSecr=1864212659 [TCP segment of a reassembled PDU]"
"13156","87.831804021","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13375389 Ack=8163 Win=24576 Len=1368 TSval=82012388 TSecr=1864212663 [TCP segment of a reassembled PDU]"
"13158","87.835879351","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13376757 Ack=8163 Win=24576 Len=1368 TSval=82012388 TSecr=1864212663 [TCP segment of a reassembled PDU]"
"13159","87.839576244","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13378125 Ack=8163 Win=24576 Len=1368 TSval=82012392 TSecr=1864212668 [TCP segment of a reassembled PDU]"
"13161","87.843231151","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13379493 Ack=8163 Win=24576 Len=1368 TSval=82012392 TSecr=1864212668 [TCP segment of a reassembled PDU]"
"13162","87.843604948","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13380861 Ack=8163 Win=24576 Len=1368 TSval=82012397 TSecr=1864212674 [TCP segment of a reassembled PDU]"
"13164","87.845012105","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"13165","87.846589670","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13383597 Ack=8163 Win=24576 Len=1368 TSval=82012402 TSecr=1864212677 [TCP segment of a reassembled PDU]"
"13167","87.853074419","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13384965 Ack=8163 Win=24576 Len=1368 TSval=82012402 TSecr=1864212677 [TCP segment of a reassembled PDU]"
"13168","87.856384649","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13386333 Ack=8163 Win=24576 Len=1368 TSval=82012406 TSecr=1864212682 [TCP segment of a reassembled PDU]"
"13170","87.857153987","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13387701 Ack=8163 Win=24576 Len=1368 TSval=82012406 TSecr=1864212682 [TCP segment of a reassembled PDU]"
"13171","87.857154337","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13389069 Ack=8163 Win=24576 Len=1368 TSval=82012411 TSecr=1864212687 [TCP segment of a reassembled PDU]"
"13173","87.857703933","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13390437 Ack=8163 Win=24576 Len=1368 TSval=82012411 TSecr=1864212687 [TCP segment of a reassembled PDU]"
"13174","87.861546568","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13391805 Ack=8163 Win=24576 Len=1368 TSval=82012415 TSecr=1864212691 [TCP segment of a reassembled PDU]"
